Steps,AVG_weight,STD_weight,STD_rel_weight
10,0.002266666666666667,0.00041899350299921784,0.1848500748525961
20,0.0051333333333333335,0.0012498888839501782,0.24348484752276198
30,0.008,0.00024494897427831773,0.030618621784789714
70,0.014566666666666667,0.00127627931460511,0.08761642892025927
150,0.023866666666666665,0.005201495511442411,0.21793975606602284
200,0.030366666666666667,0.0019955506062794364,0.0657151681540978
