Steps,AVG_weight,STD_weight,STD_rel_weight
5,0.0005333333333333334,0.0001247219128924647,0.23385358667337128
10,3.3333333333333335e-05,4.7140452079103176e-05,1.4142135623730951
15,0.0010666666666666667,0.0006649979114420001,0.623435541976875
20,0.004266666666666668,0.0014007934259633796,0.328310959210167
30,0.0025333333333333336,0.0016213848676020414,0.64002034247449
70,0.008666666666666668,0.0020531818125912663,0.2369055937605307
150,0.010599999999999998,0.000697614984548545,0.06581273439137218
200,0.015233333333333333,0.0004109609335312648,0.026977741807304036
