Steps,AVG_weight,STD_weight,STD_rel_weight
10,0.07776666666666666,0.015247804942205798,0.19607121657358506
20,0.1464,0.012701443487520099,0.08675849376721378
30,0.2296,0.007122265557157127,0.03102032037089341
50,0.36856666666666665,0.0018660713336371125,0.005063049652628505
70,0.5628666666666666,0.01885777175478469,0.03350308851377121
100,0.7646666666666667,0.03196188702536539,0.04179845731303233
150,1.1693333333333333,0.01643661224894663,0.014056395879942956
